X,Y,OBJECTID,ADA_ID,SGNL_BtnCount,SGNL_Status,SGNL_OffReviewStatus,SGNL_OffReviewNotes,SGNL_CollectorNotes,SGNL_Analysis,SGNL_Compliant,SGNL_CorridorID,SGNL_WorkArea,SGNL_Location,SGNL_IntID,SGNL_Street1,SGNL_Street2,SGNL_LocInInt,SGNL_SurveyDate,SGNL_Surveyor,SGNL_AddlBtnAdj,SGNL_AddlBtnDist,SGNL_AddlBtnID,SGNL_PedXings,SGNL_ClrXingDir1,SGNL_XingDir1,SGNL_SignPresent1,SGNL_SignPurpose1,SGNL_SignLettering1,SGNL_SignPosition1,SGNL_DistToXWalk1,SGNL_DistToCurb1,SGNL_PARToBtn1,SGNL_PARToXWalk1,SGNL_ClrSpc1,SGNL_ClrSpcParaSlope1,SGNL_ClrSpcPerpSlope1,SGNL_PARParaSlope1,SGNL_FrwrdApproach1,SGNL_FrwrdReach1,SGNL_FrwrdConstrain1,SGNL_FrwrdConstrainWid1,SGNL_FrwrdObs1,SGNL_FrwrdObsDist1,SGNL_ParaApproach1,SGNL_ParaReach1,SGNL_ParaConstrain1,SGNL_ParaConstrainWid1,SGNL_ParaObs1,SGNL_ParaObsDist1,SGNL_BtnHt1,SGNL_BtnPressure1,SGNL_BtnDia1,SGNL_BtnClosedFist1,SGNL_PostLocation,SGNL_BtnAPS1,SGNL_VTArrow1,SGNL_VTArrowPara1,SGNL_VTArrowContrast1,SGNL_PilotLight1,SGNL_IlluminSignal1,SGNL_VerbalMsg1,SGNL_VerbalMsgAudible1,SGNL_BtnLocTone1,SGNL_AudibleRange1,SGNL_ExtendPress1,SGNL_PercussiveTone1,SGNL_ClrXingDir2,SGNL_XingDir2,SGNL_SignPresent2,SGNL_SignPurpose2,SGNL_SignLettering2,SGNL_SignPosition2,SGNL_DistToXWalk2,SGNL_DistToCurb2,SGNL_PARToBtn2,SGNL_PARToXWalk2,SGNL_ClrSpc2,SGNL_ClrSpcParaSlope2,SGNL_ClrSpcPerpSlope2,SGNL_PARParaSlope2,SGNL_FrwrdApproach2,SGNL_FrwrdReach2,SGNL_FrwrdConstrain2,SGNL_FrwrdConstrainWid2,SGNL_FrwrdObs2,SGNL_FrwrdObsDist2,SGNL_ParaApproach2,SGNL_ParaReach2,SGNL_ParaConstrain2,SGNL_ParaConstrainWid2,SGNL_ParaObs2,SGNL_ParaObsDist2,SGNL_BtnHt2,SGNL_BtnPressure2,SGNL_BtnDia2,SGNL_BtnClosedFist2,SGNL_BtnAPS2,SGNL_VTArrow2,SGNL_VTArrowPara2,SGNL_VTArrowContrast2,SGNL_PilotLight2,SGNL_IlluminSignal2,SGNL_VerbalMsg2,SGNL_VerbalMsgAudible2,SGNL_BtnLocTone2,SGNL_AudibleRange2,SGNL_ExtendPress2,SGNL_PercussiveTone2,SGNL_Picture1,SGNL_Picture2,SGNL_Picture3,SGNL_Notes,SGNL_InventoryLink,SGNL_ComplianceLink,SNGL_INT_Signal_ID,AssetID,Remediated,RemediationComments,RemediatedBy,RemediatedDate,ActualCosts,TechnicalInfeasibility,DocumentLink,Comments,Text1,Text2,Num1,Num2,Text3,SGNL_AssetID
1446572.16304806,588717.558977887,11,0140EF5BD5C4,Button1,Complete,Valid,,,AnalysisValid,No,NORTHLAKE-CENTRE-PY-001,4,,48166,NORTHLAKE_MALL_DR,NORTHLAKE_CENTRE_PY,SW,5/01/2018 12:00,shoesly,Yes,320.0,7737FFD393BE,1,ClearlyMarked,To NE,Yes,Yes,Yes,Yes,6.0,43.0,Yes,Yes,Yes,4.5,2.6,2.8,Yes,16.0,No,60.0,Yes,8.0,No,N/A,No,N/A,Yes,8.0,38.0,1.0,2.0,Yes,No,NonAPS,,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://gis.charlottenc.gov/static/CDOT/Pictures/9B86BDB9-FB3A-4257-97EB-0140EF5BD5C4_SGNL_Picture1.jpg,https://gis.charlottenc.gov/static/CDOT/Pictures/9B86BDB9-FB3A-4257-97EB-0140EF5BD5C4_SGNL_Picture2.jpg,https://gis.charlottenc.gov/static/CDOT/Pictures/9B86BDB9-FB3A-4257-97EB-0140EF5BD5C4_SGNL_Picture3.jpg,,,https://gis.charlottenc.gov/static/CDOT/Reports/Appx%20C%20Pushbutton%20Reports/Signals_0140EF5BD5C4.pdf,,SG11,,,,,,,,,,,,,,00853_662
1449608.46274972,515262.819732815,12,0164CB9D3D51,Button1,Complete,Valid,,,AnalysisValid,No,FAIRVIEW-RD-070,2,,,FAIRVIEW_RD,PARK_SOUTH_DR,NE,11/27/2018 09:17,shoesly,No,N/A,,2,ClearlyMarked,To W,Yes,Yes,Yes,No,3.0,100.0,Yes,Yes,No,2.3,4.7,14.9,Yes,14.0,No,,Yes,14.0,Yes,14.0,No,,Yes,14.0,38.0,2.0,2.0,Yes,No,NonAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://gis.charlottenc.gov/static/CDOT/Pictures/266B1A68-5C3B-4A40-BCCB-0164CB9D3D51_SGNL_Picture1.jpg,https://gis.charlottenc.gov/static/CDOT/Pictures/266B1A68-5C3B-4A40-BCCB-0164CB9D3D51_SGNL_Picture2.jpg,https://gis.charlottenc.gov/static/CDOT/Pictures/266B1A68-5C3B-4A40-BCCB-0164CB9D3D51_SGNL_Picture3.jpg,,,https://gis.charlottenc.gov/static/CDOT/Reports/Appx%20C%20Pushbutton%20Reports/Signals_0164CB9D3D51.pdf,,SG12,,,,,,,,,,,,,,00657_286
1439269.63926731,520330.36045073,13,016BF3173ABF,Button2,Complete,Valid,,,AnalysisValid,No,TYVOLA-RD-080,2,,,SOUTH_BV,TYVOLA_RD,NW,12/18/2018 11:59,rhergert,No,N/A,,2,ClearlyMarked,To S,Yes,Yes,Yes,Yes,0.0,84.0,Yes,Yes,Yes,1.4,7.0,2.5,Yes,18.0,No,,Yes,12.0,Yes,7.0,No,,Yes,3.0,42.0,2.0,2.0,Yes,No,APS,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,ClearlyMarked,To E,Yes,Yes,Yes,Yes,0.0,84.0,Yes,Yes,Yes,1.1,7.3,0.4,Yes,7.0,No,,Yes,3.0,Yes,4.0,No,,Yes,3.0,41.5,2.0,2.0,Yes,APS,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,https://gis.charlottenc.gov/static/CDOT/Pictures/15B02493-813C-4854-B82F-016BF3173ABF_SGNL_Picture1.jpg,https://gis.charlottenc.gov/static/CDOT/Pictures/15B02493-813C-4854-B82F-016BF3173ABF_SGNL_Picture2.jpg,https://gis.charlottenc.gov/static/CDOT/Pictures/15B02493-813C-4854-B82F-016BF3173ABF_SGNL_Picture3.jpg,,,https://gis.charlottenc.gov/static/CDOT/Reports/Appx%20C%20Pushbutton%20Reports/Signals_016BF3173ABF.pdf,,SG13,,,,,,,,,,,,,,00625_253
1467902.00194997,591750.854420483,14,016CB9D98556,Button1,Complete,Valid,,,AnalysisValid,No,LOGANVILLE-DR-010,1A,,3062,LOGANVILLE_DR,BENFIELD_RD,SW,2/13/2018 12:35,shoesly,No,N/A,,,Yes,To NW,Yes,Yes,Yes,Yes,55.0,81.0,Yes,Yes,Yes,3.4,0.4,,No,N/A,,N/A,Yes,3.0,No,9.0,,59.0,Yes,3.0,38.5,2.0,2.0,Yes,,NonAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://gis.charlottenc.gov/static/CDOT/Pictures/4D86888F-147F-4DF5-842B-016CB9D98556_SGNL_Picture1.jpg,https://gis.charlottenc.gov/static/CDOT/Pictures/4D86888F-147F-4DF5-842B-016CB9D98556_SGNL_Picture2.jpg,https://gis.charlottenc.gov/static/CDOT/Pictures/4D86888F-147F-4DF5-842B-016CB9D98556_SGNL_Picture3.jpg,,4D86888F-147F-4DF5-842B-016CB9D98556,https://gis.charlottenc.gov/static/CDOT/Reports/Appx%20C%20Pushbutton%20Reports/Signals_016CB9D98556.pdf,1688,SG14,,,,,,,,,,,,,,01688_939
1473467.94783905,536771.209130645,15,016DFD5711D2,Button1,Complete,Valid,,,AnalysisValid,No,ROSEHAVEN-DR-030,1B,,,CENTRAL_AV,WINTERFIELD_PL,SW,6/21/2019 10:42,jwtaylor,No,,,2,ClearlyMarked,To N,Yes,Yes,No,Yes,0.0,92.0,Yes,Yes,Yes,4.2,1.4,2.1,Yes,24.0,No,,Yes,5.0,Yes,13.0,No,,Yes,7.0,38.5,2.0,2.0,Yes,No,APS,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://gis.charlottenc.gov/static/CDOT/Pictures/677BC74A-12BC-46A7-BBBB-016DFD5711D2_SGNL_Picture1.jpg,https://gis.charlottenc.gov/static/CDOT/Pictures/677BC74A-12BC-46A7-BBBB-016DFD5711D2_SGNL_Picture2.jpg,https://gis.charlottenc.gov/static/CDOT/Pictures/677BC74A-12BC-46A7-BBBB-016DFD5711D2_SGNL_Picture3.jpg,TEXT HT 3/8,,https://gis.charlottenc.gov/static/CDOT/Reports/Appx%20C%20Pushbutton%20Reports/Signals_016DFD5711D2.pdf,,SG15,,,,,,,,,,,,,,00459_126
1429066.00481898,510971.323066473,16,018F660C993D,Button1,Complete,Valid,,,AnalysisValid,No,W-ARROWOOD-RD-110,3,,21132,RED_OAK_BV,SOUTHERN_PINE_BV,W,5/07/2019 13:34,jwtaylor,Yes,199.0,817A8392B7B9,1,ClearlyMarked,To SW,Yes,Yes,Yes,Yes,0.0,48.0,Yes,Yes,Yes,4.1,0.1,3.9,Yes,13.0,No,,No,,Yes,13.0,No,,No,,38.0,2.0,2.0,Yes,Yes,NonAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://gis.charlottenc.gov/static/CDOT/Pictures/457A76D0-4D63-44A0-9E70-018F660C993D_SGNL_Picture1.jpg,https://gis.charlottenc.gov/static/CDOT/Pictures/457A76D0-4D63-44A0-9E70-018F660C993D_SGNL_Picture2.jpg,https://gis.charlottenc.gov/static/CDOT/Pictures/457A76D0-4D63-44A0-9E70-018F660C993D_SGNL_Picture3.jpg,,,https://gis.charlottenc.gov/static/CDOT/Reports/Appx%20C%20Pushbutton%20Reports/Signals_018F660C993D.pdf,,SG16,,,,,,,,,,,,,,00747_323
1446917.02128223,521485.303350806,17,0190B76368C5,Button1,Complete,Valid,,,AnalysisValid,No,PARK-RD-330,2,,,PARK_RD,ABBEY_PL,SW,7/19/2018 09:01,shoesly,No,N/A,,2,ClearlyMarked,To NE,Yes,Yes,Yes,Yes,0.0,56.0,Yes,Yes,Yes,2.2,10.6,5.8,Yes,0.0,No,60.0,Yes,0.0,Yes,0.0,No,60.0,Yes,0.0,41.0,2.0,2.0,No,No,NonAPS,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://gis.charlottenc.gov/static/CDOT/Pictures/88725115-8BE0-475E-8184-0190B76368C5_SGNL_Picture1.jpg,https://gis.charlottenc.gov/static/CDOT/Pictures/88725115-8BE0-475E-8184-0190B76368C5_SGNL_Picture2.jpg,https://gis.charlottenc.gov/static/CDOT/Pictures/88725115-8BE0-475E-8184-0190B76368C5_SGNL_Picture3.jpg,,,https://gis.charlottenc.gov/static/CDOT/Reports/Appx%20C%20Pushbutton%20Reports/Signals_0190B76368C5.pdf,,SG17,,,,,,,,,,,,,,00651_76
1420581.21273348,546173.442950815,18,01C1AB735F91,Button1,Complete,Valid,,,AnalysisValid,No,WILKINSON-BV-538,3,,53534,N_JOSH_BIRMINGHAM_PY,WILKINSON_BV,NE,2/22/2018 14:19,solivella,Yes,128.0,B836B670C99B,,Yes,To S,Yes,Yes,Yes,Yes,24.0,36.0,Yes,Yes,Yes,0.8,4.0,,No,N/A,,N/A,Yes,3.0,Yes,40.0,Yes,48.0,Yes,4.0,41.0,2.0,2.0,Yes,,NonAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://gis.charlottenc.gov/static/CDOT/Pictures/71C29438-AB97-4477-910F-01C1AB735F91_SGNL_Picture1.jpg,https://gis.charlottenc.gov/static/CDOT/Pictures/71C29438-AB97-4477-910F-01C1AB735F91_SGNL_Picture2.jpg,https://gis.charlottenc.gov/static/CDOT/Pictures/71C29438-AB97-4477-910F-01C1AB735F91_SGNL_Picture3.jpg,,71C29438-AB97-4477-910F-01C1AB735F91,https://gis.charlottenc.gov/static/CDOT/Reports/Appx%20C%20Pushbutton%20Reports/Signals_01C1AB735F91.pdf,1669,SG18,,,,,,,,,,,,,,01669_962
1426495.14414705,512407.289682731,19,01CD9E12BBD6,Button2,Complete,Valid,,,AnalysisValid,No,MICROSOFT-WY-100,2,,30460,CRESCENT_EXECUTIVE_DR,MICROSOFT_WY,SW,6/18/2019 08:32,gisfieldtp6,,,,3,ClearlyMarked,To SE,Yes,Yes,No,Yes,119.0,46.0,Yes,Yes,Yes,8.1,1.7,6.3,Yes,12.0,No,,Yes,3.0,Yes,9.0,No,,Yes,5.0,40.0,2.0,2.0,Yes,No,APS,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,ClearlyMarked,To NE,Yes,Yes,No,Yes,27.0,75.0,Yes,Yes,Yes,7.4,1.5,10.0,Yes,7.0,No,,Yes,3.0,Yes,7.0,No,,Yes,3.0,40.0,2.0,2.0,Yes,APS,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,https://gis.charlottenc.gov/static/CDOT/Pictures/30C01F5B-5C61-4B94-910D-01CD9E12BBD6_SGNL_Picture1.jpg,https://gis.charlottenc.gov/static/CDOT/Pictures/30C01F5B-5C61-4B94-910D-01CD9E12BBD6_SGNL_Picture2.jpg,https://gis.charlottenc.gov/static/CDOT/Pictures/30C01F5B-5C61-4B94-910D-01CD9E12BBD6_SGNL_Picture3.jpg,TX HEIGHT 3/8,,https://gis.charlottenc.gov/static/CDOT/Reports/Appx%20C%20Pushbutton%20Reports/Signals_01CD9E12BBD6.pdf,,SG19,,,,,,,,,,,,,,00782_300
1451569.3941953,534668.084727973,20,020B6EAC082F,Button1,Complete,Valid,,,AnalysisValid,No,S-KINGS-DR-131,2,,14846,HENLEY_PL,S_KINGS_DR,NW,1/09/2019 13:38,rhergert,Yes,84.0,CC9C3584939A,2,ClearlyMarked,To NW,Yes,Yes,Yes,Yes,0.0,63.0,No,No,No,1.5,1.8,3.2,No,,,,,,No,,,,,,40.0,1.0,2.0,Yes,Yes,NonAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://gis.charlottenc.gov/static/CDOT/Pictures/B22BF62F-E88D-4BCA-BF25-020B6EAC082F_SGNL_Picture1.jpg,https://gis.charlottenc.gov/static/CDOT/Pictures/B22BF62F-E88D-4BCA-BF25-020B6EAC082F_SGNL_Picture2.jpg,https://gis.charlottenc.gov/static/CDOT/Pictures/B22BF62F-E88D-4BCA-BF25-020B6EAC082F_SGNL_Picture3.jpg,,,https://gis.charlottenc.gov/static/CDOT/Reports/Appx%20C%20Pushbutton%20Reports/Signals_020B6EAC082F.pdf,,SG20,,,,,,,,,,,,,,00503_176
1443182.08222981,518723.075935647,21,022C288040E0,Button1,Complete,Valid,,,AnalysisValid,No,TYVOLA-RD-160,2,,,TYVOLA_RD,WEDGEWOOD_DR,NW,7/20/2018 09:01,bkramer,No,N/A,,2,ClearlyMarked,To S,Yes,Yes,Yes,Yes,0.0,31.0,Yes,Yes,Yes,2.1,9.8,1.4,No,N/A,No,N/A,No,N/A,Yes,14.0,No,N/A,No,N/A,33.0,1.0,2.0,Yes,No,NonAPS,No,,,No,,No,,No,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://gis.charlottenc.gov/static/CDOT/Pictures/D7F3582E-E562-47E9-8320-022C288040E0_SGNL_Picture1.jpg,https://gis.charlottenc.gov/static/CDOT/Pictures/D7F3582E-E562-47E9-8320-022C288040E0_SGNL_Picture2.jpg,https://gis.charlottenc.gov/static/CDOT/Pictures/D7F3582E-E562-47E9-8320-022C288040E0_SGNL_Picture3.jpg,,,https://gis.charlottenc.gov/static/CDOT/Reports/Appx%20C%20Pushbutton%20Reports/Signals_022C288040E0.pdf,,SG21,,,,,,,,,,,,,,00655_263
1454506.43392488,501946.452336729,22,0240B28C2D17,Button2,Complete,Valid,,,AnalysisValid,No,QUAIL-HOLLOW-RD-240,2,,,CARMEL_RD,QUAIL_HOLLOW_RD,SW,1/11/2019 09:09,shoesly,Yes,307.0,32D299411FCA,3,ClearlyMarked,To E,Yes,Yes,Yes,Yes,0.0,200.0,Yes,Yes,No,2.2,0.4,2.3,No,,No,,Yes,,Yes,14.0,No,,Yes,7.0,34.0,3.0,2.0,Yes,Yes,APS,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,ClearlyMarked,To N,Yes,Yes,Yes,Yes,0.0,168.0,Yes,Yes,No,0.9,1.8,0.7,Yes,13.0,No,,Yes,8.0,Yes,13.0,No,,Yes,8.0,34.0,3.0,2.0,Yes,APS,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,https://gis.charlottenc.gov/static/CDOT/Pictures/E41303E1-076E-4A36-A693-0240B28C2D17_SGNL_Picture1.jpg,https://gis.charlottenc.gov/static/CDOT/Pictures/E41303E1-076E-4A36-A693-0240B28C2D17_SGNL_Picture2.jpg,https://gis.charlottenc.gov/static/CDOT/Pictures/E41303E1-076E-4A36-A693-0240B28C2D17_SGNL_Picture3.jpg,,,https://gis.charlottenc.gov/static/CDOT/Reports/Appx%20C%20Pushbutton%20Reports/Signals_0240B28C2D17.pdf,,SG22,,,,,,,,,,,,,,00535_316
1450873.54191247,541437.802487731,23,0259EF917BBC,Button0,Complete,Valid,,,AnalysisValid,Yes,E-TRADE-ST-040,2,,12695,S_CALDWELL_ST,E_TRADE_ST,E,10/04/2019 10:41,gisfieldtp4,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://gis.charlottenc.gov/static/CDOT/Pictures/7AFADFB8-5A8D-482E-98B5-0259EF917BBC_SGNL_Picture1.jpg,https://gis.charlottenc.gov/static/CDOT/Pictures/7AFADFB8-5A8D-482E-98B5-0259EF917BBC_SGNL_Picture2.jpg,https://gis.charlottenc.gov/static/CDOT/Pictures/7AFADFB8-5A8D-482E-98B5-0259EF917BBC_SGNL_Picture3.jpg,"TEXT HT 5/16, DIST BETWEEN ADDL BUTTON 272.0",,https://gis.charlottenc.gov/static/CDOT/Reports/Appx%20C%20Pushbutton%20Reports/Signals_0259EF917BBC.pdf,,SG23,,,,,,,,,,,,,,00065_450
1473191.11965255,499630.063924894,24,027BD375D213,Button2,Complete,Valid,,,AnalysisValid,No,PINEVILLE-MATTHEWS-RD-050,2,,24035,ECHO_FOREST_DR,PINEVILLE-MATTHEWS_RD,S,12/03/2018 12:49,rhergert,No,N/A,,2,ClearlyMarked,To NE,Yes,Yes,Yes,Yes,0.0,171.0,Yes,Yes,Yes,2.0,3.1,1.8,Yes,7.0,No,,Yes,4.0,Yes,7.0,No,,Yes,4.0,38.0,3.0,2.0,Yes,No,NonAPS,,,,,,,,,,,,ClearlyMarked,To NW,Yes,Yes,Yes,Yes,0.0,149.0,Yes,Yes,Yes,0.4,2.0,3.1,Yes,9.0,No,,Yes,4.0,Yes,9.0,No,,Yes,4.0,37.0,3.0,2.0,Yes,NonAPS,,,,,,,,,,,,https://gis.charlottenc.gov/static/CDOT/Pictures/CC7B4170-ED24-4F20-BB25-027BD375D213_SGNL_Picture1.jpg,https://gis.charlottenc.gov/static/CDOT/Pictures/CC7B4170-ED24-4F20-BB25-027BD375D213_SGNL_Picture2.jpg,https://gis.charlottenc.gov/static/CDOT/Pictures/CC7B4170-ED24-4F20-BB25-027BD375D213_SGNL_Picture3.jpg,,,https://gis.charlottenc.gov/static/CDOT/Reports/Appx%20C%20Pushbutton%20Reports/Signals_027BD375D213.pdf,,SG24,,,,,,,,,,,,,,01554_607
1451570.28625388,535288.926005974,25,0285BAA6C212,Button1,Complete,Valid,,,AnalysisValid,No,S-KINGS-DR-131,2,,14662,S_KINGS_DR,BALDWIN_AV,SW,1/09/2019 14:07,shoesly,No,N/A,,1,ClearlyMarked,To E,Yes,Yes,Yes,Yes,0.0,45.0,Yes,Yes,No,6.0,5.4,0.2,Yes,12.0,No,,Yes,7.0,Yes,12.0,No,,Yes,7.0,38.0,3.0,2.0,Yes,No,APS,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://gis.charlottenc.gov/static/CDOT/Pictures/533C5FCA-59BD-40C5-BD57-0285BAA6C212_SGNL_Picture1.jpg,https://gis.charlottenc.gov/static/CDOT/Pictures/533C5FCA-59BD-40C5-BD57-0285BAA6C212_SGNL_Picture2.jpg,https://gis.charlottenc.gov/static/CDOT/Pictures/533C5FCA-59BD-40C5-BD57-0285BAA6C212_SGNL_Picture3.jpg,,,https://gis.charlottenc.gov/static/CDOT/Reports/Appx%20C%20Pushbutton%20Reports/Signals_0285BAA6C212.pdf,,SG25,,,,,,,,,,,,,,91011_995
1478972.25900888,533402.297561392,26,028D2C25E0F3,Button2,Complete,Valid,,,AnalysisValid,No,EXECUTIVE-CENTER-DR-010,1B,,,ALBEMARLE_RD,JENKINS_DR,SW,6/24/2019 09:23,jwtaylor,,,,2,ClearlyMarked,To E,Yes,Yes,No,Yes,50.0,150.0,Yes,Yes,Yes,7.4,0.0,1.9,Yes,8.0,No,,Yes,8.0,Yes,8.0,No,,Yes,8.0,39.0,2.0,2.0,Yes,No,NonAPS,,,,,,,,,,,,ClearlyMarked,To N,Yes,Yes,No,Yes,0.0,150.0,Yes,Yes,Yes,2.5,4.8,4.0,Yes,22.0,No,,Yes,7.0,Yes,9.0,No,,Yes,9.0,39.0,2.0,2.0,Yes,NonAPS,,,,,,,,,,,,https://gis.charlottenc.gov/static/CDOT/Pictures/68890A0A-CF03-4FEF-BF40-028D2C25E0F3_SGNL_Picture1.jpg,https://gis.charlottenc.gov/static/CDOT/Pictures/68890A0A-CF03-4FEF-BF40-028D2C25E0F3_SGNL_Picture2.jpg,https://gis.charlottenc.gov/static/CDOT/Pictures/68890A0A-CF03-4FEF-BF40-028D2C25E0F3_SGNL_Picture3.jpg,TEXT HT 7/16,,https://gis.charlottenc.gov/static/CDOT/Reports/Appx%20C%20Pushbutton%20Reports/Signals_028D2C25E0F3.pdf,,SG26,,,,,,,,,,,,,,00560_537
1454577.2503843,547134.670687139,27,02A83721EEFC,Button0,Complete,Valid,,,AnalysisValid,Yes,N-TRYON-ST-210,1B,,,N_TRYON_ST,DALTON_AV,N,10/21/2019 09:21,tdriggers,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://gis.charlottenc.gov/static/CDOT/Pictures/D4A9F7D1-26D6-407A-AF08-02A83721EEFC_SGNL_Picture1.jpg,https://gis.charlottenc.gov/static/CDOT/Pictures/D4A9F7D1-26D6-407A-AF08-02A83721EEFC_SGNL_Picture2.jpg,https://gis.charlottenc.gov/static/CDOT/Pictures/D4A9F7D1-26D6-407A-AF08-02A83721EEFC_SGNL_Picture3.jpg,,,https://gis.charlottenc.gov/static/CDOT/Reports/Appx%20C%20Pushbutton%20Reports/Signals_02A83721EEFC.pdf,,SG27,,,,,,,,,,,,,,00202_358
1457564.41599789,480930.703029722,28,02B70E7DAB52,Button2,Complete,Valid,,,AnalysisValid,No,BALLANTYNE-COMMONS-PY-150,2,,27363,REA_RD,BALLANTYNE_COMMONS_PY,SW,11/08/2018 09:30,shoesly,No,N/A,,2,ClearlyMarked,To NE,Yes,Yes,Yes,Yes,136.0,128.0,Yes,Yes,Yes,2.1,6.3,2.9,Yes,7.0,No,,Yes,3.0,Yes,4.0,No,,Yes,2.0,41.0,2.0,2.0,Yes,No,NonAPS,,,,,,,,,,,,ClearlyMarked,To N,Yes,Yes,Yes,Yes,36.0,128.0,Yes,Yes,Yes,0.9,5.0,1.5,Yes,9.0,No,,Yes,3.0,Yes,5.0,No,,Yes,2.0,38.0,2.0,2.0,Yes,NonAPS,,,,,,,,,,,,https://gis.charlottenc.gov/static/CDOT/Pictures/915E6BCD-8E29-49B8-8A3E-02B70E7DAB52_SGNL_Picture1.jpg,https://gis.charlottenc.gov/static/CDOT/Pictures/915E6BCD-8E29-49B8-8A3E-02B70E7DAB52_SGNL_Picture2.jpg,https://gis.charlottenc.gov/static/CDOT/Pictures/915E6BCD-8E29-49B8-8A3E-02B70E7DAB52_SGNL_Picture3.jpg,,,https://gis.charlottenc.gov/static/CDOT/Reports/Appx%20C%20Pushbutton%20Reports/Signals_02B70E7DAB52.pdf,,SG28,,,,,,,,,,,,,,01549_485
1450522.71748288,535787.305586651,29,02C77DE49BEA,Button2,Complete,Valid,,,AnalysisValid,No,E-MOREHEAD-ST-130,2,,,KENILWORTH_AV,E_MOREHEAD_ST,S,1/08/2019 13:55,rhergert,No,N/A,,2,ClearlyMarked,To NE,Yes,Yes,No,Yes,36.0,180.0,Yes,Yes,Yes,5.0,2.7,4.8,Yes,8.0,No,,Yes,6.0,Yes,8.0,No,,Yes,6.0,37.5,1.0,2.0,,No,NonAPS,,,,,,,,,,,,ClearlyMarked,To NW,Yes,Yes,No,Yes,0.0,252.0,Yes,Yes,Yes,5.3,3.0,1.8,Yes,12.0,No,,Yes,9.0,Yes,12.0,No,,Yes,9.0,38.5,2.0,2.0,Yes,NonAPS,,,,,,,,,,,,https://gis.charlottenc.gov/static/CDOT/Pictures/CA761350-4D94-48AD-A56A-02C77DE49BEA_SGNL_Picture1.jpg,https://gis.charlottenc.gov/static/CDOT/Pictures/CA761350-4D94-48AD-A56A-02C77DE49BEA_SGNL_Picture2.jpg,https://gis.charlottenc.gov/static/CDOT/Pictures/CA761350-4D94-48AD-A56A-02C77DE49BEA_SGNL_Picture3.jpg,"TEXT HT 0.5""",,https://gis.charlottenc.gov/static/CDOT/Reports/Appx%20C%20Pushbutton%20Reports/Signals_02C77DE49BEA.pdf,,SG29,,,,,,,,,,,,,,00501_135
